dom_len,is_ip,tld_len,subdom_cnt,digit_cnt,qm_cnt,amp_cnt,dot_cnt,dash_cnt,under_cnt,letter_ratio,digit_ratio,spec_ratio,is_https,slash_cnt,path_len,query_len,label
11,0,3,1,0,0,0,3,0,0,0.794117647,0.0,0.205882353,0,3,12,0,0
13,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
20,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
8,0,3,0,0,0,0,1,1,0,0.780487805,0.0,0.219512195,0,6,26,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
19,0,3,1,0,0,0,2,1,0,0.774193548,0.0,0.225806452,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.833333333,0.0,0.166666667,1,2,0,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
19,0,3,0,0,0,0,1,0,0,0.814814815,0.0,0.185185185,0,3,1,0,0
12,0,3,1,0,0,0,2,1,0,0.708333333,0.0,0.291666667,0,3,1,0,0
9,0,3,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
23,0,3,1,0,0,0,2,0,0,0.828571429,0.0,0.171428571,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
15,0,3,0,0,0,0,1,1,0,0.739130435,0.0,0.260869565,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
15,0,3,1,0,0,0,3,0,0,0.818181818,0.0,0.181818182,0,4,18,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.772727273,0.0,0.227272727,1,2,0,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
13,0,3,0,0,0,0,1,0,0,0.761904762,0.0,0.238095238,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
19,0,3,1,1,0,0,2,0,0,0.774193548,0.032258065,0.193548387,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
17,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,0,3,1,0,0
26,0,3,1,0,0,0,2,0,0,0.842105263,0.0,0.157894737,0,3,1,0,0
14,0,3,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
22,0,3,0,0,0,0,1,0,0,0.806451613,0.0,0.193548387,0,4,2,0,0
11,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
22,0,3,1,0,0,0,2,1,0,0.794117647,0.0,0.205882353,0,3,1,0,0
21,0,3,1,0,0,0,2,1,0,0.787878788,0.0,0.212121212,0,3,1,0,0
15,0,3,0,0,0,0,1,0,0,0.782608696,0.0,0.217391304,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
11,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
6,0,3,2,0,0,0,3,0,0,0.75,0.0,0.25,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
24,0,3,1,0,0,0,2,0,0,0.833333333,0.0,0.166666667,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
24,0,3,1,0,0,0,2,0,0,0.833333333,0.0,0.166666667,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
26,0,3,1,0,0,0,2,0,0,0.842105263,0.0,0.157894737,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
9,0,3,1,0,0,0,2,1,0,0.666666667,0.0,0.333333333,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
7,0,3,0,0,0,0,1,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
20,0,3,1,0,0,0,2,1,0,0.78125,0.0,0.21875,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
20,0,3,0,0,0,0,1,0,0,0.821428571,0.0,0.178571429,0,3,1,0,0
15,0,3,1,0,0,0,2,1,0,0.740740741,0.0,0.259259259,0,3,1,0,0
17,0,3,0,0,0,0,1,1,0,0.76,0.0,0.24,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
23,0,2,1,0,0,0,2,0,0,0.828571429,0.0,0.171428571,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
23,0,3,0,0,0,0,1,0,0,0.838709677,0.0,0.161290323,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
11,0,3,0,0,0,0,1,1,0,0.684210526,0.0,0.315789474,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
18,0,2,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
22,0,3,1,0,0,0,2,1,0,0.794117647,0.0,0.205882353,0,3,1,0,0
14,0,3,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
22,0,3,0,0,0,0,1,1,0,0.8,0.0,0.2,0,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
16,0,3,0,0,0,0,1,0,0,0.791666667,0.0,0.208333333,0,3,1,0,0
7,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,1,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,0,3,1,0,0
22,0,3,1,0,0,0,2,2,0,0.85915493,0.0,0.14084507,0,5,38,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
17,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
12,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
17,0,3,0,0,0,0,1,0,0,0.807692308,0.0,0.192307692,1,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
11,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
11,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
19,0,3,0,0,0,0,1,0,0,0.814814815,0.0,0.185185185,0,3,1,0,0
9,0,3,1,0,0,0,3,0,0,0.774193548,0.0,0.225806452,0,3,11,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
9,0,3,1,1,0,0,2,1,0,0.619047619,0.047619048,0.333333333,0,3,1,0,0
23,0,3,1,0,0,0,2,0,0,0.828571429,0.0,0.171428571,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
24,0,3,1,0,0,0,2,0,0,0.833333333,0.0,0.166666667,0,3,1,0,0
9,0,2,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.761904762,0.0,0.238095238,1,2,0,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
17,0,3,1,0,0,0,2,2,0,0.724137931,0.0,0.275862069,0,3,1,0,0
10,0,3,1,0,0,0,2,1,0,0.681818182,0.0,0.318181818,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
15,0,3,1,0,0,0,2,1,0,0.810810811,0.0,0.189189189,0,3,11,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
22,0,3,1,0,0,0,2,0,0,0.823529412,0.0,0.176470588,0,3,1,0,0
20,0,3,1,1,0,0,2,0,0,0.78125,0.03125,0.1875,0,3,1,0,0
26,0,3,0,0,0,0,1,0,0,0.852941176,0.0,0.147058824,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
9,0,3,0,0,0,0,1,1,0,0.647058824,0.0,0.352941176,0,3,1,0,0
13,0,3,1,0,0,0,2,1,0,0.72,0.0,0.28,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
18,0,3,1,0,0,0,2,1,0,0.766666667,0.0,0.233333333,0,3,1,0,0
17,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
11,0,3,0,0,0,0,1,1,0,0.684210526,0.0,0.315789474,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
11,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
11,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
17,0,3,1,0,0,0,2,1,0,0.75862069,0.0,0.24137931,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
24,0,3,1,0,0,0,2,0,0,0.833333333,0.0,0.166666667,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
13,0,3,1,0,0,0,2,1,0,0.72,0.0,0.28,0,3,1,0,0
16,0,3,0,0,0,0,1,1,0,0.75,0.0,0.25,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
7,0,3,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
23,0,3,0,0,0,0,1,0,0,0.838709677,0.0,0.161290323,0,3,1,0,0
23,0,3,0,0,0,0,1,0,0,0.838709677,0.0,0.161290323,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
17,0,3,1,4,0,0,3,1,0,0.720930233,0.093023256,0.186046512,0,3,15,0,0
8,0,3,2,0,0,0,3,0,0,0.740740741,0.0,0.259259259,0,3,1,0,0
11,0,3,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,0,3,1,0,0
11,0,3,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,0,3,1,0,0
8,0,3,2,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
13,0,3,0,0,0,0,1,0,0,0.761904762,0.0,0.238095238,0,3,1,0,0
8,0,3,2,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.766666667,0.0,0.233333333,0,4,6,0,0
8,0,3,2,0,0,0,3,0,0,0.72,0.0,0.28,1,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
16,0,3,1,0,0,0,3,0,0,0.826086957,0.0,0.173913043,0,4,19,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
8,0,3,2,0,0,0,4,0,0,0.764705882,0.0,0.235294118,0,3,11,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
7,0,3,0,0,0,0,1,0,0,0.6875,0.0,0.3125,1,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
16,0,3,0,0,0,0,1,2,0,0.708333333,0.0,0.291666667,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,0,3,1,0,0
12,0,3,1,0,0,0,2,1,0,0.708333333,0.0,0.291666667,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
12,0,3,0,0,0,0,2,0,0,0.757575758,0.0,0.242424242,0,5,14,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
11,0,3,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
20,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,1,0,0
10,0,3,1,0,0,0,2,1,0,0.681818182,0.0,0.318181818,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
21,0,3,1,0,0,0,3,0,0,0.829268293,0.0,0.170731707,0,3,9,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
20,0,3,0,0,0,0,1,0,0,0.821428571,0.0,0.178571429,0,3,1,0,0
19,0,3,0,0,0,0,1,0,0,0.814814815,0.0,0.185185185,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
11,0,3,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,8,0,0
15,0,3,1,0,0,0,2,1,0,0.740740741,0.0,0.259259259,0,3,1,0,0
14,0,3,1,0,0,0,2,1,0,0.730769231,0.0,0.269230769,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
13,0,3,0,0,0,0,1,0,0,0.761904762,0.0,0.238095238,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
12,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,0,3,1,0,0
20,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
18,0,3,0,0,0,0,1,0,0,0.807692308,0.0,0.192307692,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
20,0,3,1,0,0,0,2,1,0,0.78125,0.0,0.21875,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
13,0,3,1,0,0,0,3,0,0,0.805555556,0.0,0.194444444,0,3,12,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
10,0,3,0,1,0,0,1,0,0,0.666666667,0.055555556,0.277777778,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
17,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,0,3,1,0,0
19,0,3,1,0,0,0,2,1,0,0.774193548,0.0,0.225806452,0,3,1,0,0
7,0,3,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
11,0,3,1,0,0,0,2,1,0,0.708333333,0.0,0.291666667,1,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
13,0,3,1,0,0,0,2,1,0,0.72,0.0,0.28,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
9,0,3,1,0,0,0,3,0,0,0.783783784,0.0,0.216216216,0,4,17,0,0
6,0,3,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
11,0,2,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
22,0,3,1,0,0,0,2,0,0,0.823529412,0.0,0.176470588,0,3,1,0,0
11,0,2,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
27,0,3,1,0,0,0,2,0,0,0.85,0.0,0.15,1,3,1,0,0
9,0,5,0,0,0,0,2,0,0,0.666666667,0.0,0.333333333,1,3,1,0,0
12,0,6,1,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,3,0,0
13,0,6,1,0,0,0,3,0,0,0.724137931,0.0,0.275862069,0,4,5,0,0
14,0,6,0,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
23,0,6,1,0,0,0,3,0,0,0.80952381,0.0,0.19047619,0,4,8,0,0
10,0,6,1,0,0,0,3,0,0,0.75862069,0.0,0.24137931,0,3,8,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
12,0,6,2,0,0,0,4,0,0,0.741935484,0.0,0.258064516,0,3,1,0,0
14,0,6,1,0,0,0,3,0,0,0.741935484,0.0,0.258064516,0,4,6,0,0
19,0,6,1,0,0,0,3,0,0,0.774193548,0.0,0.225806452,0,3,1,0,0
13,0,6,1,0,0,0,3,0,0,0.714285714,0.0,0.285714286,0,4,4,0,0
19,0,6,1,1,0,0,3,0,0,0.741935484,0.032258065,0.225806452,0,3,1,0,0
16,0,6,1,0,0,0,4,0,0,0.777777778,0.0,0.222222222,0,3,9,0,0
14,0,6,1,0,0,0,3,0,0,0.730769231,0.0,0.269230769,0,3,1,0,0
20,0,6,1,0,0,0,4,0,0,0.816326531,0.0,0.183673469,0,4,18,0,0
27,0,6,1,0,0,0,3,0,0,0.820512821,0.0,0.179487179,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
15,0,6,1,0,0,0,4,0,0,0.826923077,0.0,0.173076923,0,4,26,0,0
17,0,6,1,0,0,0,3,0,0,0.75862069,0.0,0.24137931,0,3,1,0,0
